address,plmAmount
W91p2mS7iZwvRhJ9KotgJkfnKodwxUi3yjTXyuoR7PBmwZJ,70848
ZWeP5bVzHKVNac9EQKS1Lkv4mjyP2mkZsCe1bt6qTpnKJdq,8150
bhMDWQtbhkS3E1efk12ETR84spHzzx7D9JWSmm6o4xHD4wB,37939.2
WECvDysKUFHCWrN5T1c2d1BXtmuEzbQGMc8UdpHjUaeh2Ka,48.52118869847950
asMoFnN7rLxJQKQ39Q5PH3TAL3FpoQwun6TvVqLn64CCaCd,32992
YrKPsirMY6iT74MQp6KcRARudbnmCVcT28aAje3eaCNdH3Y,89600
b8DS926BViLYPBP5Ai8GR1MSpRYgmVmR3ibVkabKpbHvSpe,382269.88
arTJtMop9RK4iEoJ49w4FZAWM1hcNvfbzYEYqhGpWYH4x7N,36480
XCxecMe8RrWCAgVEdKy1SBjUwXHQcpZcVTnS7PeRHaHdbpB,259488
bGRzcYdPmgybdt1kSmsZaQHr6Gd6fmFFwqT4nb95UuNLJeM,93599.999
X6QvysSvpRZy5hNSz9g9CNi9iQHb56D2vyubwFVJ5e89p7K,816.2
ayWBsVkBTC2UTTy3muUkWScYfTcynZpQAHsSxAPcTzT7KeX,166666
XyoeVhJ8eZ5FAzRB3p9pt1WLc1KD7gxMQt1o5x9U2v8a7GA,328644
XDdfyXeAezGFPHMQQeNLGKPMHPcWfypf1ozpW6eYyWpR9WG,0.384641867309458
ZFNwdPVsh8kUQif7Kmw3x8FYzAWgC6xcXsnJeLUZJVbKu5U,199999.999
XqobvG5cguvJxKLfe1bruAkq3dKn9Tz25oosEHpjviSUMDb,340000
ZnFqR8sPPjfAV84x4wyK8MBVPUwYfsiMcwzQL1HZgLW6rJ6,256000
ZEDicHjGmQhnTYsAx9x8RNW2mxrNAqDSzsw9vfEwqDBeoK3,0.995
WcxKQoD3b5kLJqAqgtcSyQYrcLVDbDTWCVSte2UbKVJjfoq,412500
WDhxN4pyG8g44eHFgt5RrND4p3QhKeu5XFWKn4zD58vYj6H,1801469.599
ZRScdF2nB7wBJcXTXza9g4xNEafC5oYUofQNeBQQSkYMMr9,232000
aXTjNTEzDWNFpeUyZgqKf5CWDxsjZApisQdsLhTybNSQ9mn,1836
YaQ6dS6hJQKNF3S4Xenj1Sxmoxp3FyczKMV8WY1Q1BMnwu7,7919776.997
YT1GVksRT8paEPBRyaq3rb5qupnAfTpdJoQU5SKqQiX5d1s,252164.2752
af55LpTC76fPA6RogK8vdDWXuyWmkQNa6svwuZ6MQL78nYu,33333.999
ZM7g3mJNAdEP6etmweiYg3naf3vi5Jw5pxaG3vVz39PBNyt,17071.448
Zy5A5KzLHSxLQt6Et6uVm8kVbZr8bpciH1RTg8LxrqykMys,29199.996
WDkGbGUnF15ysjudDG8Pc8t76kWYXJEWQkQoMe4YatDeQLw,477280
YzAdgMovJZNaLsSP3y8CbsFgda4f1F6c6AkWHzVKFetF46Z,5278800
Z7Yi66NGPL2ny7xsRQnMVk5EVTuGmvx1BeH1nt9emVJkHZk,74160
XifdNAog8wmjVMn1isUD8V4fAtdsiXJ4s5FBY1ueFMHRxC7,255763
WebaX37t2YYCLTTukTGuihNtaievnY1a8LpzbkL4fZfREqF,1038363.2
aeNgWna6y3jtqdQXvRZ22BE3EJM8NRqw5Ju5HB1bix65A7Z,3846352.972
bNbeHuNsjyQiSYVTTqQfNksEFryeQad3wcQwnkAdjwJd55Y,99.988
WRvYc43yy82AWQnNVKV2tT6AkCT5rXQRGqJgNxN5eNhdFZz,57000
aCwgkfrGbqn4jMcSFngPNAjVVe2DtzmWPYBtb6g4wgQeSji,57960
ZZbCa2dp7GdMJS6msr8XYtMLWw7p9FUSSjZ2PZF3xYxJHZk,2402672.5951619600
YhSEMHbHUUv2fjefaxbQpNmn3X2AmTbSHKrVKC2qFvxAEbJ,300010
axpuFHSExyBsyW87bvAN2BBfASEYUPci6t6KrEiY5Pwq4qU,26997.7745
ZwGxyqXa2NNUdTAyZrpMPQGbyrV863dVsdPEfRbP4YS8VoJ,2024610.4
Ye5SKP9A1RcgDtcowRLc6mW8Y8fbuhJPsohCTf8Gppb5jvw,241600
a4AbgQ73wKCigmkPdkQhVTJPT79ZfuEjEEQQq6ut3X7T491,242999.998
aEW2vHwULbjnvqs4oCu7izNDFSwZCV3wa8bLRrnaActsnYR,1466720
Yq7DxnVqWgGHhPNZrYisD55eZyP6XQ6g3BoM4nTUtLW6G2R,924
ayDPYnSDAhThfYEGpP4hGxbnvdNtsSCiiktpahxNqgEk46L,266560
Y4xFYxA6rKQKB284UVeiGGeFMt4djg9LDQKn4stprGsDAcN,8835360
an3HTAfZc23rcSYGAKw4JVa71mK8YY8A8gEfkuLzQia7cqv,2510200
YA8qhs5Xp3sfW5gphD7hkXzjVuhyN1yTRF9FWyAAUuXu9wU,272000
Y2Eq4HiGXUTf4BKgoEt75EnU8nkfdqVqFJaDCk6zNi118oT,395000
a8NJPGxHg4mJ2ijgyFrfM1JAd6NjFkVhcMBxgyXWdA2AUQE,89364
XqVHxx3mmyp6Sv18oTWaqiChfnYdT2xRaPGrT4ZtFKfYm4y,25800
bgvNvyfFd8Mf7zjkuM7J6FMvTnpw4qRhS23xncKWtm3U4VL,2672000
WoRrfBfrntxzu2X77LtB8iVg6BPNWoZP6yFTzY7LcMWXyEb,164547.2
bVedCsXzeDdisPBg1nHCiEfwZDb6pFJNA1PMBCd5yUfuVuY,1621840
WXo7ymjXr9YHzJ96KewpM93fAQWHKiRLKjwaNnAfVSxXsM7,37400
XPU2hP6vYtDwgZa6Rtv2oiiGE1x5NdJRxH3Ue6uQjKdhhfk,251200
ZvYU3T1yGSho3rVwYqM6zi76jhRPZyMpk5DEDKkNeFXHWHA,584386.4114
XzUwfYTci5j8XVtCWZWe9DGjSuB9XCnaM4MtDjHF9VMRdPL,44493.488
ZAHyq8CWEb5jr6QbH8eg4zJ9uBgkEyE5UseoAtoHsemRCe6,3704352.0441351300
bX4foAezVSCqdtijEoks26BShBeFJmzZXdomJDK9BQbJaHE,113040
Wmoy4W3xY8UZ1D4Lzj9EkBCC9dDYeoa6B9bNHJaeWa7ejVK,625099.993
WGgYDApnmLcGvvEstnJfwkcPGwy7b5M1n7mro45e3neerRc,79098.999
bBrv7Vk1EcsSvUx83p5MxRQ61Fo6Gz7Wp5XsR51XrcLMZm3,350001
ZE7wLum6vJYjvGQD9S7asj1HgyVnQCyMq6npwpVgLAiuvUg,77053
XAMfgxyvmuyC3wEwoByNYx7yi5BaQ4UkGpZqCYCM76bCcxn,14700
bFTajbEJoe8AXmJ9UeTFkWQaTEjfJxqVADDpEhUgm6mvWib,267200
aWZMpK4537LkJKH9La72FWzmUMzWVbQdDHUuCWT1L5XFtT9,1539950
WMTi5cF9X5Q6NAuMjK9PcHsQFuxmmd7oTLhuMscYYfdCCVG,149987.993
Y32tjKYjmuKs7Vnc9ZdTfJGGzBcgLA6gnTs1UxEPFjCipqp,3307.667279654560
b47BsNL8xAnqAgyoJjC35UpmRkRMfsoUWEFwEQfaixnmJXn,12105.5
afCCe4eS33xHp1ggteWoziP86h7qbUZZ4yTvLgTT7z7mpGi,1
X7iMNyzJJNF2bLtMFAvi9dWSftdkxXQBri5E19gNzdtJEZi,99800
WtbpJyu3846qzbgFM3UXV5FRUN8Bo9rZosMHAE4TMKS4Q8t,113040
aKUHra8ApnzX6b5N1TY7UVLp33HE19DMCNusgiWfQCctYvw,37247.999
ajytbgkfdFTqeVPR5UmxJsysHAij4a1SruTt4DY1pErtr6B,49750
ZQgSqQEmSRL8JXK7uBHcXMgar3GEFiP9dGTwrZF3y2yWFgw,0.996
bbbF83KKCh6c1WgXetmCpFnQXAjy2EKcLWK7bRCKvUPQzJV,224.4
aorA7yEEd3zy7r6ur6xVcgNTPZ38kcRWkdpKMEpjRzBiQGZ,1516800
X4t5T7Szvzx2LtfinYTQkJoUGQNFyymfXLXXCr4vF6mMWhY,15900000
YUrSsG5iU8tu4wGxXonJTEqYyedvWcU9zntt25RFaLuv5Du,100000
ZfZ7Z85Dg5w4st9LxPHg3eJfgMyxUf8G5KeY4gge3QxFfi3,100000
WDHVVSp5cNPw6Lus13T1MeTCrSaXv4uxa1KzMjQgTQvLwKL,680000
amtpJCVbsBQpaP7JhCyX2Sm1cuTKCq4Mk9zTum3tkf2WXf6,60554.999
bMe7xAVsReGSkAPjthde151wZ3EcBtyQUXKPAGYRTf9QbSS,1477236.8
bGsuCNvWfxkXJMZkmvsTutstC2uKjrJGQtsjYfWm5kMvhs1,19030
X643UtjKYwxCEfYHBjFQxPDtwRHcLEQSQXW1g3nAj2xK69b,1946000
XYvdPTioEpLx2qie6TUVuFXhYGwc9erbfwUsbNQvemqs556,46800
YFQzEwxgAjN9oZZ36ujgLHmTG9zk7vaGESdRPeH5g4hQ9FH,3876
XrHcoqT94wKFqujMfHeM8EHtwYH6RCRaArK55CQCYrQTnTn,2.998
WPDRwyMdzZrroQPni3bZfqzTzeJPZyc85Ba8pR8M17uERpM,1059200
WDrr9Nk8kivgeXik1QGZ4856H5aAUbg4Rda1bW215YTQmBy,111300
auMTZJkBXuNiRK5S9EafZS3P4nSYTtX4q3BEsfbFsZ1pyEQ,56511
XajDxcus6ov5eXEPjXzXaKNgQcLTjA7rPrG7Es64qkM8H6T,3053987.996
YPovL8kQX6HRVNDf4p9iXvounCgy1wXSUHEQvyPrYfqYxKH,22696.8
XkXPqEdEsuJVb1tXXBTQSnYAJ4bQqayDjxDVX8tNKBmm2Kf,65200
bCj8m7nE6jYF2nvmS7v1Nb3P8VezVyHPASzsTmRzQfhpAmz,27082385.985
YybpSyevaTGcgQhWqFqoz69M2HygYQ3cBnccDrvUAS1CYZk,1.997
aq6qkumYGX54CBb1HhKNLDADppgn61yJq8M2uvfktGSq2Yx,551277.8799424270
agE2qJJev1rG33xnJuRENq5zSKgnPS1N6zhkh2vk1ByyuJZ,1629800
X22gNuYvdrrLEHcxVy79ob7e3vdjHYUfMNSbfoCdq8kLrfu,5245.2
Vy6xk4BaJhDGbDbB2zcwoeVPB9gXmzvHzyycNHaBKpYM7Kv,40918.998
Ywcz3yLQZGRx9abd8ywUsNDaAYfWUte2d9UQFeUSAtXjwjw,77825.55759884850
WGv7gxexctLrLyFq5TekHGoCZ3VTT98DGQnzXgWxLYYafQi,15899.999
YDM3P2o5oYsapB4sjwW3nWSkTJ2w5UBDbfmUaZpCBSMBkg9,311999.999
ZrtAFnYXMLymfLUPsduWuRDmMewHsZXNxPYsQP6BvxBqfzw,232500
Wod521ZUXTnKVYWGgens4GCKMvkQVJ4bvB5wKURNMY31G6m,161098.8
XrTxkVpgkHz2nr9nu2nG1iDHgBwA5rZtbSUNibnJL7d7wVW,537600
WiHXXRRFGDV4wcGvJEx1FRQYpL1oTT4KBH7UX1uk4BmoqJi,110000
Yg2fg38m34raDVAFGKGZfB6dhdbYFFgrFfzuDDR2nqEJyY3,139449.6594
aA2BC3pu4jNtzLwc73ebiQtN14ZxSHQ2GxqsuN7jv96sxkE,194400
aeC3VouCW1kLpwFUx9TpVW5jt5DVxiJoD3cdUoRR74NhJBh,1
WXRwR9LzVfjeciKzyn4qCzgY6Lvrx4nytfbXdSctLgfbbin,93420
ZCmpKQJ1NhooypNTKdsQgvaHNBQCGZuqrsvfMa5FzR9ZYPA,28840
aZghvgBnBNFLe4AK1xY6PZ4UBDedD34ZCoVEgSeuE1QJukH,20759.998
YFyyu57cqZ2FUARyWvHLyHppo2sap6UFzQmoD5yvBjhxsA8,36960
ZFUGdpqR5rmJb9bRimWxDqKWu7EG4fFbt7ruLBhz9Gm3gqc,50000
Z5GYSGzbCU9XXZgvi4NNseApRuMvivJ6GZfpZqZ8g9WK3eg,1000002
Wz8qdnamFwjgmxShiq7QmjX6KmW8r6q2iWKNkTrYbausJHg,38160
XKuweczz39gJnxawnNwkr14h9uymmPd9tEXjZyHtSESQqHQ,256000
Y3KZDdoyxNRKvEdLygjEGSDVCjbsEntChN7q7rscfHUg689,2512000
Z1Nu3eHt7Woiws5mHikXyKcdih8D8EhdU54copfKYXRnFCJ,283280
Zgz8GBEUkTgEngRfRpaN4vEfwQWKFPkUmKVs6WCaStk1LqM,902260.9762
ah7ek9ADYWXiS4KQmy6yySJgsJrjFgP9BeFMrX19oRZKRyX,60000
Yk1RhqfCLakXPmsTpQhjoqXfGNauTLdQHkpznzcT9SGPfxd,1027952.798
ZffqxiZAaJXTVPijGHH1VXfRN2iZedXwAcQhfgL3HuhE4Nb,31104
aeSaiSB8PmWrERFAGDBiSGSsrjkigybi5QExY43ufPzNdVN,53
WVnhXYayzA4sFViPtqxMZHZM1uGMasq3LpHj19ETpnMvYzg,1162080
XrHWeQ5BW9U6DQ4Fn36hpD3wa1WsFaRr9mt6mLD3njJC3Md,537610
ZWB3taWwv388zod3BFaEKjscUZvPbGt1zoNSbgaPn2n1akM,5610
aUWmhtz3ii7UCoug1CD76Wvhf1UEpNuXNoJtYikMA9bNPRu,649800
XZjw2k3bQTVvHMmgoGUGZaWncM5i1wqMFF7rWXskrtajDgk,107952
awdAdu5VBQSc2TpN9fhiGigD6R5etXusytwHc1fLBPFVqF1,0.009
acezZyvDMDFSPZaoCS5Ju4Jv5WkCKTgXNjfqmYeX8T6Fh5J,185321.991
YHxEQCTvgByfG6mJjNsPnHqsekTiPtzXcXHpwURDFbqTpPz,683520
bhYM5RWbAauKCqPzoQNamh7MBNnysB7K2Dda12sPLaF67vX,306144
bTu7SKCbV3W988XV5ZLQKgYWvqcama9XugavnsfqupADBRN,4275
ZPfc65c6YiYDeDApNCik3UMhVE2NkXqWdk495PGfVaukWR1,401.995
ajbivaGGXnHiwLC9ZNJq6NAAQJqygYye7D7ZfkyvWggQ73Z,666675.999
YZdRF8wMrJZhGopcGmVtJLZ5LEy66tmYaiJYJoiT9rc69jr,224324.999
YCe6VFPE9MCzx1NS9Rg4Gjf1zAPPPzCqRBBJBHBAyqoKfcr,3633840
X3S2UCoegBSbZAay6butiVUWHo5T4WrCwMthsXWwx1Hiinr,781440
XCrqLN67JCv8K2T3NKrfMdpGuZUoouEEmnWaBQgau4ZFTaB,9435013.997
Z5XkaEwPkrHCpEyj6S87pUwbXfhf3weE321PWpsMZfYYZKU,249599.95
XwD2gxG1LSVFEnG5QP3KfGA5VqKaxCafK4hxTv8UBEudbW7,22223
Y8GmKcXKSeeq72JL9fZaL7veLtzXRuRBh6DVHzADbJ6oADg,1143542.9455930900
ZPpdzVpwx2tiVXfMJW5XzBk2hAb8zvFDnwF7szEjpoXoKXM,24640
X7s6eYh99fJQSuQujmLwSTTACdfmejYNkXPmM8pqHpGTNc9,55742.4
bYVn75CzyvUvuscSFjdXgw2NgT5dEsk5HtSFYeqHZLJ4hpN,36160
YZVCEdrZTYUuoSm6XCpt89TrfJ9AE4NfeRMkypXggDdq15x,3200
ZE3Ahxz8CdV6wjtj4xJ7u2sV4UtGH8vkTfbaLiQT8VHPGUm,143514
bLD3UhwrQsrdBZG2dY8EiZCaUeoquHe46DJBQPwZv5Ke3V1,1130400
ZE69tonJTJsJhkQCRV22pwc2HqJ1ozqA3x2yTygjRVc5BXd,183600
Z9dKgEpUNYgjGPiqXmBWmZGsJEWnjnQX47kqLVRkQMpgJPS,16600
bUP4k5TjohmyYgyrMpxjuknR7hM4m4uo1jonaikDZKUtwCM,1289520
WL3ymSRzCQfH1TQ3ibBm6E5S8LC6giE3mbX2arxq5Drge5i,507648
a2fo6hd6cdLxxLhp8BSVNcw7p9PgJa44bJoq9FeuLvKWwpW,228516.48
XV9XNyrzirSsUq4epd1pkFJ9Qrbpdw3guSHr5M69Bzd6bjS,1
YUzU2sacACWmm4WBS9iah5gq3AsdjzPLXGnJseen3YtaNjw,830640
XFXXQamujHiwi74Gf4MQz22DZQ5muvYvWTsoaH5QMC8ZUJU,116640
ZvLQTWFQ9uXaTnVM3dAGAdxwebQ7waw5zsqSHbgBE9VE8xB,595200
XKLvLJrwrJbkzohZAGNaQoGyrAPUoG9MmhndQfsDTsKknma,3456
a26YaBJmDHLNXLDpDe4E9avM755e6PkyAehnX1F6xNqmNRF,40169.5092
X9oKBVA9UiNogt89EUCSbkQqsWP5GGSRq3aPRrGv2ouLytn,15499.998
Z7CsEYPr5oaE4e6auWAcSwkavzzJX7HN8XUnKbcAXSNN4Av,509643.84
YkrfYza6GdjbXKm22wKEK86nqwL4es4jxL7rdhP5GRotfeK,62080
aKuZNEzzz753V2YnXhBELYRNSd8HcKeKDRrP8qjziWM2PHj,3816
aHzaCcsRP4Mg6WiHCYWVDDTiGxV5i8wH5jCaxaN8dcJEHhx,43250
WpDSRT6BrVsz5FWZCsqETQVZYcg7zZut4a76JTNcP4UMwYz,77000
X7NJ2Mv34tdgeWLabQUDEaEtUjF4av61Sz53y7L3sfCtPRN,1174600
XEn52LhW8egbWTp8bn7dLcDZx8xPFiiEhqgbfH7thZhEM2x,38398
XkXeqeEZddqMLVYnfjtmpHRAXMcLANhQ5xnbCnfQLF1ZC8L,500000
a9ymg1wYFQ5yfEQYhLHcyG9LAr58qDkixwhk8nfyk24RXGN,100
YDmpJya5KUNcgihg5Vpu1C37MFAx6aVatx2MjRQsFytXU7Z,267399.99
bEYUEqRD1d7CLhTSE47hg5D578Ao8AWmsgWvuAnvNN5yhx1,0.001
Z7bb9Gvh2QZp5RkQETKX2rFmSDRWTiaQSRXiHSCQ51sJhxp,16642
aiybjRiAc3umYbhvbmsKnH3vQhr6Da3oyYTZTRzVqcVA3ok,31140
YhbskZu4gQLEy5hW4yTZGKNqNhroiTwf2SYTAdvp7EghAgp,577986.996
YQEvDxMbFSXHsxcPFVx1JqHyyHDtf52K174yEFM9L7ZpCbN,74400
aWXB7ZMtwBgpUaxmvqCmsERHG89ostt65MeJBmrXpuUT6rY,48165
bcNQJdTb1VqsMp4BUAV3p1bn59YHWzBZ8j4y6wUkuJn69r7,3033010
W2tNQUGhxMzhonnptNEJ4CTXn6uLVuUuatpmKRKzvHCsPLg,75740
WiREXfisKoPoSeKXQp9C59VL7xDWpR7VPJP7H85Cii88Doc,8499.998
bFusgtNbYkUcxcCnwc6xfAZ183No6E2yPcDULD1fuUYrv7f,2184000
ZKDUS6JWPJmTaAZ2uZPddDEHufi45FLVstonPbEDhxkBEqt,28119.998
Y6bbpSvnBoxkt9VyCrMoZwQPtTobfy3btsJHJKR2GyGLviU,123200
W5DCUcqzMQCtaLZpdNVXgpb5krmuySb9Atc6EJJMEeUbeKZ,0.001
YcAwawbKYBTRW5i3k3cf9qgXTJAZGAY4eHmF56yhJnKD2rY,30769.996
XmG3jRMr3wFgncXxxVpmGjuonWAChwuQrWswyeqsq6b7K94,4053000
W5bGvaWg5TbEJR7UM3ZmkrCwQYPLPGtiAPXahGyo2ki5yoN,1552000
auG8y1hf7dFHj57fiML85yLQooEA2A2khvzLmMDhA73BKZu,104000
YCCkdqSMJirERbhAD1ENmySC9zErx87tRqX5wtvGprFmmnj,46560
Xcv1QV2LM4GbdPpLKxU1LtkYBU5MWQLEDPpaL1Qqw1FycAY,183360
WpMSz2SnnW92ZS9XqkpFbRbYAC46sERp9ntYVdVm9Wt7GhQ,480555
Wz1t8k8CrZGJXCbveNcsiNS7yCuAeBBTi287TR8mKt1mwDe,252800
api1L2CWDQV3AdmBu2YPowRJtSxBvYAcog86ALnNVpXhERZ,95040
YJxikYss6hhYsQRPcrUyQbedxdX6jCtqX1o3X6P1rG5MYmQ,2809262.757
bbmnjgwk84mDQZxCoRnz6EDmAin8muBj6vQvSYxgSXvbVP7,43680
XGMP3SokEwqQvVhqsJLBSaYeZtuRCjaDNfwwGwhbXiB3cYZ,219666
YykkNqmS2EGnfogVkADd7WFU9ULEH7Dn8Y9tNGmKNtsXDSj,529536
ZxybHYtN6Ge9yQxWSbpHiDiMaaKzjsZcuu91SQ6SY1E6n3W,55389.6
YLbW3QJiG2zRXGJDtXrfADeZbR5SzFAhmF1aicdLBCEcnZf,1001
ZoFGEbdiw31e9cdtcJUYKHEn5fHPxwZKRADY8M5CPxegULe,123199.998
acTAbLFUoih3iDd6sgAYAg6eUoeEmvhpFGfERcpZvY2e12z,1259280
Wrc1hmszGrQ2YLVNnLwG6spALPj7LFJiNnLHDvYmmcNdrjR,20001
Zt9j6xsGx7ihPQnMXGd2tWSnoQ4vpYvosPWZ7cVFFU4B9BU,1536
Xg2JE5LRTqtjcxRzpyuYGfjNTmaQp9tXv7Pciayghy7xU4Q,35700
bCaJ1pPvz7P5o1Py7dPcn7FWcJzyxMpi2ne511QWJxbW1qi,62140
WbBFzXjwXNYMjooKAdgQV7XMqkCPvfUz6dAWZwjQLmmAXQb,820800
bFFoxZhZMFWvNMzEBpTBcds2ynB7uv3N835HT7jxTVvNUt3,0.992
XY4RS4nAub1SkZe5k93qcCwSkVGgotCxv7ycJ96ppGudv5x,185760
Wtzy2BKqLCZ8pEuTVjJpuTM95SE2esUa6kC8wNRSe8r36ei,333333
WwXrFBVbgEshpsMmyc5aEb5fPWvzb5cbSJ3BhgqYPVq2nNt,1
ZWoJBqfJqZzmw66Hs8fNbC1vDP3Jqt7WAbtZ95bvYcBp7Tm,0.997
ao3r5m7cZpRM1hGghTD9GmjtNEoxA6mmtM1bzRWpzXz5gjf,3703203
WQRHLzu4KHzmgx6HLTfR48sYirSyVz8M7JBzff8ARLHUb96,14791.999
XV3YaNFSmi4j3Kj2UgSJM91zmMBgVNzvbagDosPFrEpKNYU,110.2555759884850
YwbR6F77tCBUPGwq8ncAdxz6kzoq7XHjAD9rCH2Ek89tWrG,5855109.9
akG3SgUt8pTs4TwSzSwCgRJhJQuEfa1S8qhZRLXAFNPC3oB,2062800
avABXBNApV7iXwZCUFWgwUAAnbAiZu3o9Vq46Wgyjy3dAKh,87601
WAXzwCTP9rsfN1mHmefo7wW8QZH6eBYGFzv236BpGRGquDE,45900
YtjgSwfarBKUUviD4ska8RKgzGAMDY3QJxDmuYKWJv7Pjbe,0.001
abMuGBjN73hHJsXnNSfph1ZYMtdBHsLrZZ1EnzWC7CY7KRi,15500
W5qRC9s14nViPZzRM5pVe8x1bJtHmx2ufcj4xf4UmZyCvJy,38200
as9BQkDgHwFmLeket9RUYkw8ymJSeArvpB2ULYe4YRLqsa2,62640
YsrZcHe5KnafhB3TFQ1y6nxSsbdR51zAyBU7az8tYngcsao,408078
WPkakySbg9SVvg1TBsdvxTg8af6fdM5hwBh3Kd6FWNVChfw,138400
Z8gVNR46H1mZykzENB7X2mN2FtuHfBRXmgwRfCASoBaXQx6,4408438.2624
bZPUWQonYTG6yp1DZeW8Mhgx2CCHKokubNygjKgw6VxX9vp,400000.998
ak7grZpyccFzHF5315kVBcJdYJfcxGQHvAAe3FfRZ36N1f9,396000
YTPsnXzJvZXfivNfcYZNhsHP1EmRDVrdsfMkmL2bgKhnxGB,193440
ZcbCaZogYCCTYNeYtA5oq6wuqXpsWrTdU93UgqXDLQdAoFM,287428.4408
WbFjvQRLXfZrzjoqeNVDas5KZ1vkxtSMeu2tg1Zgnb4NWt4,1
YV5oqBeVv63UwBwdHJs45j9TgzpjCvwE1qp9DSBdpp7MaRk,3768
WN7PiNm5sYDZW2mG1kqn4VUCz24Up2nmWYjzsuzfCsRucta,904100
Y3ZAMCJnxFT55jZgakyBnxBaqvxYt23WJpnLwziqbFfLjRT,1507200
XFy6p4yXJHddG3mnaE4TJomFSdGeEByLUmJc7gbtw7Y22SC,1.998
a2bytZx7krARx5pYSoXcXU98dHgRDX8bv4oX2rLoRtcBj3Y,38708114.997
YaXmbVZUDuGKsH4R1Rykq2NTHukknfn8TZ5QogjHgkXTpfm,1723440
XpzgGPuiArXP3XgXshi8fa8knGPZbzKfVA6Ey4Tninqp2VJ,67951.04
Xm5bJRNP1CTAFLGwVMAyp6zuy3s3ZVKJ3VzNbirRKgL8Y1V,178173.01079739200
ZFQnycqyFFAoGEV72ABWeT1se5Gkghj5f1VDMsc3WxBZVfF,58680
bCAZ3B7ELPTMhXkrGmnqMv6KPvmuaZHRfVewDbQrDoLWz5b,830764.8
Yvm5GgAvpSo5fYyRdTbQV7zLem89spAvXFn88Ng885BxxKL,374400
XMKJYBfyoAB2hM7xFxhkKzZTnNtPHHw2x5PFhvHJYXUQAdu,1058400
WcjQqCV5j6TfTmwQUfdon1fbjvW6moMgBqVKKNPByS4iqQs,0.999
YafV5c1vNbDpMSgwr8ZDXG3L3hWgbzZ5Una2XTa8Ne33Lz4,35361
Y6KZ3ZpAn6Mjb3tJMYZcR81U6d421eCNbsqeeK4KiLkKDrx,29520
YF537HDSyrhNmpe315QnUaF2tbGQjyCoDKzX9qReSbqwtmj,100000
aLDEBRSSjwdu8RyjxHpv2RdXPdQhMzJfUTjPSjHFVEwnkTD,57448.8
bcTmvhYfCX3Ez5aosmJru8N2cBBhyXykkJTU94ELtxtwijv,1827418.992
XyTTcBkDgrq88YViaqP1LtCp7r7JrVDcvqcEWn3JKrywaG9,15200
Zxz5N5Ur3qVrtv6mn2VbtgA9NM97UvXyETGpLRzxTcuK7zY,793429.996
Wf1M5Hx12i8m6WnT1SnfgY32bCpztw8AQV6V2XfCbRQynM4,52962
Wz7FKwjHYMuq9gAfJdPB4D5HVsZbnHEfsvhwGKgW6X8TbhG,500000
YXbQQvcAMdELdhGBx1AkPjiTGZ3ZicjPBYP1wmvoehHVmz9,7950
apYobeXmoKXNaMxAcaNbrwKknKLXW66y64Z3USUCoiv9GQM,189150.88
ZfjTyfNUTcQZrmYd6uq9xwwcVBtKpFUii2FTAh9B7epJ9Xg,0.198
WYnMDiJaKUznbCVUt3GA6kXQYxaqbNsZyi6zgZuoKvohBA4,256000
bS5J8inE8zED4NQjKAxidjsk7cXaBywtYcXoc4U2hBL5ctA,7996.8
XNrncqYAmjtHwSH1wbRyNYahXi9pBf9RXykvQg1dseSqen2,271440
XfJFaLZLWZyQmbn7214TA7VhjtJKyTsoTuHzGENurXJcXNi,600000.999
ZukAnGFdcEqBeUF3AbSxuzdWzdJTkXLGJQw258uvBvvr5To,763200
aUAodSvxEEzibxQyKgdDfkt3ZbuYBurnszbiSW1dkuAVtwE,358776
ZVWCv8qbP3XoYD6wDaMbFZk5g4yRUa2yKB9c2HrF3vdeH1H,524800
ZMCDxhPSYnmFpC1U2JLxemZNpKaGDa4EUzh4sVodDoM95mL,4655998.999
XUzHCkrzgX1csSk8gWHGcXbwcvP18gdeYbHznbadK8Sdr3A,8640
bfjN7GLwGGfxdr2sWsV9B5n63HzAX9KqzqjZ4Sm2mWP3vaz,119880
aKdmcpatPeL9rngM3i6HCxUGUzjjBwruXo376todhbZvou1,97908
XiakGNQsMcX6DiznYfBPXjkEsf2LJFD7tDW1tVUbCCdz5ow,824128
YGtK9ahJQUm7QCkLWxDLB8atanAB2BCKG4S1KuZdhVb7HWa,4128
Y89xw7JjqWTWTqRfp2S7bcAh3AkBpdeDSECwFGwerDbC81k,1476095
a4DeinhRXX3hEA2S8gVUK9JAUZ4cF1XG1oRkJhrrdW3TfBF,11152
WL7qb5hQQEph6NJD85CP2rgxVJgvM6F26VLpgEPjmHAgVpq,148824
bPskR91JsiBrDBJFud1k4LiDATmjHko9AyuuQhUE2amapFh,110880
a4JVQhj262KGHCiTuMEbditnqNggVDKLyutd6rr4zCEToYT,100010
WfbJR9Luzk6orMJafYCVvowXzrtBG5DRiGgqPak2ttvFWmE,15800
WQYKrBWXRqmEcnZpmGEHTLdFzkz32qmjxuRF6wh8oYitvD7,136170
ZsTyHDjqQK2LmPUtrUNRH7SKK2cwkws5HtHW9vyECZuDeAq,709312
YUtjbKccuJeTqijBGDdC6ToJ6xfoAjCG3fGCYPoDjCRgKjE,1527998.989
Zi8qTdccvuNwdw6m6znXn58Buk3M9w86kAribPEi9VBoY2z,98384
